江西,#genre#
江西经济生活,http://39.135.140.104:6610/PLTV/88888888/224/3221226206/1/index.m3u8?fmt=ts2hls
江西经济生活,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/10000100000000060000000005219195_0.smil/index.m3u8?
江西经济生活,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226206/2/index.m3u8
江西经济生活,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225580/2/index.m3u8
江西经济生活,http://39.137.49.76:8080/PLTV/88888888/224/3221226206/10000100000000060000000005219195_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=0&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C34467740%2C10.149.188.82%2C20230130104534%2C10000100000000050000000005103431%2C34467740%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000005219195_0%2CEND&GuardEncType=2
江西经济生活,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/index.m3u8?fmt=ts2hls
江西经济生活,http://39.135.140.227:6610/PLTV/88888888/224/3221225580/2/index.m3u8?fmt=ts2hls
江西经济生活,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxjjsh
江西影视旅游,http://39.135.140.104:6610/PLTV/88888888/224/3221226291/1/index.m3u8?fmt=ts2hls
江西影视旅游,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226291/877949953.smil/index.m3u8?
江西影视旅游,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxysly
江西影视旅游,http://39.137.49.76:8080/PLTV/88888888/224/3221225579/10000100000000060000000000000029_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=0&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C34467740%2C10.149.188.82%2C20230130104534%2C100001
央视-1,#genre#
CCTV1,http://117.169.26.2:6610/PLTV/88888910/224/3221226221/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888888/224/3221226225/2/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888910/224/3221225618/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888888/224/3221225501/2/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888910/224/3221225501/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888888/224/3221226221/2/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888888/224/3221225642/2/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888910/224/3221225642/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888888/224/3221225618/2/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888910/224/3221226225/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888910/224/3221225573/index.m3u8
CCTV1,http://117.169.26.2:6610/PLTV/88888888/224/3221225573/2/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888910/224/3221225500/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888888/224/3221225619/2/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888888/224/3221225643/2/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888888/224/3221226254/2/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888888/224/3221225500/2/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888910/224/3221226254/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888910/224/3221225643/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888910/224/3221225619/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888910/224/3221225572/index.m3u8
CCTV2,http://117.169.26.2:6610/PLTV/88888888/224/3221225572/2/index.m3u8
CCTV3,http://117.169.26.2:6610/PLTV/88888910/224/3221226256/index.m3u8
CCTV3,http://117.169.26.2:6610/PLTV/88888888/224/3221225634/2/index.m3u8
CCTV3,http://117.169.26.2:6610/PLTV/88888910/224/3221225634/index.m3u8
CCTV3,http://117.169.26.2:6610/PLTV/88888888/224/3221226256/2/index.m3u8
CCTV3,http://117.169.26.2:6610/PLTV/88888910/224/3221225647/index.m3u8
CCTV3,http://117.169.26.2:6610/PLTV/88888888/224/3221225647/2/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888888/224/3221225621/2/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888888/224/3221226340/2/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888888/224/3221226277/2/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221226340/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221226277/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888888/224/3221226348/2/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221225621/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221226348/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221225571/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888888/224/3221225571/2/index.m3u8
CCTV4美洲,http://117.169.26.2:6610/PLTV/88888888/224/3221226366/2/index.m3u8
CCTV4美洲,http://117.169.26.2:6610/PLTV/88888910/224/3221226366/index.m3u8
CCTV4欧洲,http://117.169.26.2:6610/PLTV/88888888/224/3221226361/2/index.m3u8
CCTV4欧洲,http://117.169.26.2:6610/PLTV/88888910/224/3221226361/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888910/224/3221226259/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888888/224/3221225633/2/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888888/224/3221226259/2/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888888/224/3221225648/2/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888910/224/3221225648/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888910/224/3221226354/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888888/224/3221225706/2/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888888/224/3221226354/2/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888910/224/3221225706/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888888/224/3221225649/2/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888910/224/3221225649/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888910/224/3221226255/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888888/224/3221226255/2/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888888/224/3221225632/2/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888910/224/3221225632/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888910/224/3221225650/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888888/224/3221225650/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221226280/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221225499/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221225644/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221226280/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221225624/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221225644/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221225499/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221225570/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221225570/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888888/224/3221225631/2/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888910/224/3221225631/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888888/224/3221226258/2/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888910/224/3221226258/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888910/224/3221225635/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888888/224/3221225635/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221226257/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221226257/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221226357/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221226357/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221225646/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221225646/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221225626/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221225920/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221225920/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221225496/2/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221225627/2/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221226264/2/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888910/224/3221225496/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888910/224/3221225627/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221225636/2/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888910/224/3221226264/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221225569/2/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221225628/2/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221226320/2/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221226283/2/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221226349/2/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221226283/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221226349/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221226320/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221225568/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221225568/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221225495/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221225637/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221225637/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221226267/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221225495/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221226267/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221225629/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221225629/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221225567/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221225567/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221226286/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221226329/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221226286/2/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221225638/2/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221226343/2/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221226343/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221226329/2/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221225566/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221225566/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221225640/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221225639/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221226289/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221225494/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221225640/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221226289/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221225494/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221225565/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221225565/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221226332/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221225641/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221226292/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221226342/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221226332/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221226342/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221226292/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221225564/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221225564/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888910/224/3221226233/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888888/224/3221226233/2/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888888/224/3221226232/2/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888910/224/3221226230/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888910/224/3221226232/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888888/224/3221226230/2/index.m3u8
CCTV16 4K,http://117.169.26.2:6610/PLTV/88888910/224/3221226236/index.m3u8
CCTV16 4K,http://117.169.26.2:6610/PLTV/88888888/224/3221226236/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221226335/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221226270/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221226270/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221226335/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221226345/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221225907/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221225908/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221225909/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221225909/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221225907/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221226345/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221225910/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221225910/2/index.m3u8
CCTV兵器科技,http://117.169.26.2:6610/PLTV/88888910/224/3221226321/index.m3u8
CCTV兵器科技,http://117.169.26.2:6610/PLTV/88888888/224/3221226321/2/index.m3u8
CCTV第一剧场,http://117.169.26.2:6610/PLTV/88888910/224/3221226284/index.m3u8
CCTV第一剧场,http://117.169.26.2:6610/PLTV/88888888/224/3221226284/2/index.m3u8
CCTV电视指南,http://117.169.26.2:6610/PLTV/88888910/224/3221226359/index.m3u8
CCTV电视指南,http://117.169.26.2:6610/PLTV/88888888/224/3221226359/2/index.m3u8
CCTV风云剧场,http://117.169.26.2:6610/PLTV/88888888/224/3221226315/2/index.m3u8
CCTV风云剧场,http://117.169.26.2:6610/PLTV/88888910/224/3221226315/index.m3u8
CCTV风云音乐,http://117.169.26.2:6610/PLTV/88888910/224/3221226287/index.m3u8
CCTV风云音乐,http://117.169.26.2:6610/PLTV/88888888/224/3221226287/2/index.m3u8
CCTV风云足球,http://117.169.26.2:6610/PLTV/88888888/224/3221226302/2/index.m3u8
CCTV风云足球,http://117.169.26.2:6610/PLTV/88888910/224/3221226302/index.m3u8
CCTV高尔夫网球,http://117.169.26.2:6610/PLTV/88888888/224/3221226299/2/index.m3u8
CCTV高尔夫网球,http://117.169.26.2:6610/PLTV/88888910/224/3221226299/index.m3u8
CCTV怀旧剧场,http://117.169.26.2:6610/PLTV/88888888/224/3221226318/2/index.m3u8
CCTV怀旧剧场,http://117.169.26.2:6610/PLTV/88888910/224/3221226318/index.m3u8
CCTV女性时尚,http://117.169.26.2:6610/PLTV/88888888/224/3221226293/2/index.m3u8
CCTV女性时尚,http://117.169.26.2:6610/PLTV/88888910/224/3221226293/index.m3u8
CCTV世界地理,http://117.169.26.2:6610/PLTV/88888910/224/3221226290/index.m3u8
CCTV世界地理,http://117.169.26.2:6610/PLTV/88888888/224/3221226290/2/index.m3u8
CCTV央视台球,http://117.169.26.2:6610/PLTV/88888910/224/3221226339/index.m3u8
CCTV央视台球,http://117.169.26.2:6610/PLTV/88888888/224/3221226339/2/index.m3u8
CCTV央视文化精品,http://117.169.26.2:6610/PLTV/88888910/224/3221226296/index.m3u8
CCTV央视文化精品,http://117.169.26.2:6610/PLTV/88888888/224/3221226296/2/index.m3u8
央视频道,#genre#
CCTV1,http://192.168.1.100:50001/TVOD/6000000001000029752/wasusyt/index.m3u8$8M1080_华数
CCTV1,http://192.168.1.100:50001/TVOD/1000000001000018602/ystenlive/index.m3u8$8M1080_易视腾
CCTV1,http://192.168.1.100:50001/TVOD/5000000004000002226/bestzb/index.m3u8$7.5M1080_百视通
CCTV1,http://192.168.1.100:50001/TVOD/1000000005000265001/ystenlive/index.m3u8$5.5M1080HEVC_易视腾
CCTV1,http://192.168.1.100:50001/TVOD/5000000010000030810/bestzb/index.m3u8$4M1080_百视通
CCTV1,http://192.168.1.100:50001/TVOD/1000000001000021973/ystenlive/index.m3u8$4M1080_易视腾
CCTV2,http://192.168.1.100:50001/TVOD/6000000001000014161/wasusyt/index.m3u8$8M1080_华数
CCTV2,http://192.168.1.100:50001/TVOD/1000000001000023315/ystenlive/index.m3u8$8M1080_易视腾
CCTV2,http://192.168.1.100:50001/TVOD/5000000011000031101/bestzb/index.m3u8$6.8M1080_百视通
CCTV2,http://192.168.1.100:50001/TVOD/1000000005000265002/ystenlive/index.m3u8$5.5M1080HEVC_易视腾
CCTV2,http://192.168.1.100:50001/TVOD/1000000001000012442/ystenlive/index.m3u8$4M1080_易视腾
CCTV3,http://192.168.1.100:50001/TVOD/6000000001000022313/wasusyt/index.m3u8$8M1080_华数
CCTV3,http://192.168.1.100:50001/TVOD/1000000001000013682/ystenlive/index.m3u8$8M1080_易视腾
CCTV3,http://192.168.1.100:50001/TVOD/5000000004000008883/bestzb/index.m3u8$6.8M1080_百视通
CCTV3,http://192.168.1.100:50001/TVOD/1000000005000265003/ystenlive/index.m3u8$5.5M1080HEVC_易视腾
CCTV3,http://192.168.1.100:50001/TVOD/5000000002000020548/bestzb/index.m3u8$4M1080_百视通
CCTV3,http://192.168.1.100:50001/TVOD/1000000001000011218/ystenlive/index.m3u8$4M1080_易视腾
CCTV4,http://192.168.1.100:50001/TVOD/5000000011000031102/bestzb/index.m3u8$6.8M1080_百视通
CCTV4,http://192.168.1.100:50001/TVOD/1000000005000265004/ystenlive/index.m3u8$5.5M1080HEVC_易视腾
CCTV4,http://192.168.1.100:50001/TVOD/1000000002000031664/ystenlive/index.m3u8$4M1080_易视腾
CCTV4,http://192.168.1.100:50001/TVOD/5000000005000030093/bestzb/index.m3u8$4M720_百视通
CCTV5,http://192.168.1.100:50001/TVOD/1000000005000025222/ystenlive/index.m3u8$12M1080_易视腾
CCTV5,http://192.168.1.100:50001/TVOD/6000000001000016431/wasusyt/index.m3u8$8M1080_华数
CCTV5,http://192.168.1.100:50001/TVOD/1000000003000030177/ystenlive/index.m3u8$8M1080_易视腾
